time_key,HK.02800,HK.02828,HK.03032,HK.03033,HK.03067,HK.03088,HK.07200,HK.07226,HK.07500,HK.07552,HK.800000,HK.800100,HK.HHImain,HK.HSImain,HK.HTImain
2018-04-11,27.87,113.69,,,,,12.28,,,,30897.71,12324.68,12314.0,30891.0,
2018-04-12,27.82,113.39,,,,,12.22,,,,30831.28,12288.86,12265.0,30767.0,
2018-04-13,27.77,113.49,,,,,12.24,,,,30808.38,12261.23,12295.0,30867.0,
2018-04-16,27.22,110.59,,,,,11.74,,,,30315.59,12008.13,11956.0,30180.0,
2018-04-17,26.97,109.69,,,,,11.62,,,,30062.75,11900.48,11905.0,30055.0,
2018-04-18,27.27,110.09,,,,,11.76,,,,30284.25,11986.07,11989.0,30313.0,
2018-04-19,27.72,112.79,,,,,12.12,,,,30708.44,12239.84,12262.0,30758.0,
2018-04-20,27.32,110.99,,,,,11.8,,,,30418.33,12054.23,12046.0,30358.0,
2018-04-23,27.17,110.39,,,,,11.74,,,,30254.4,12000.16,12002.0,30243.0,
2018-04-24,27.57,113.29,,,,,12.06,,,,30636.24,12244.88,12251.0,30637.0,
2018-04-25,27.27,111.39,,,,,11.82,,,,30328.15,12094.32,12039.0,30179.0,
2018-04-26,26.97,109.99,,,,,11.52,,,,30007.68,11949.38,11984.0,30037.0,
2018-04-27,27.18,110.89,,,,,11.7,,,,30280.67,12066.58,12002.0,30150.0,
2018-04-30,27.83,113.69,,,,,12.2,,,,30808.45,12331.39,12265.0,30665.0,
2018-05-02,27.63,112.39,,,,,12.04,,,,30723.88,12193.59,12131.0,30555.0,
2018-05-03,27.23,110.79,,,,,11.78,,,,30313.37,12018.86,11919.0,30056.0,
2018-05-04,26.88,109.59,,,,,11.44,,,,29926.5,11890.62,11835.0,29780.0,
2018-05-07,26.98,110.29,,,,,11.5,,,,29994.26,11966.41,11879.0,29757.0,
2018-05-08,27.43,111.89,,,,,11.84,,,,30402.81,12144.79,12047.0,30202.0,
2018-05-09,27.53,112.39,,,,,11.94,,,,30536.14,12185.44,12140.0,30418.0,
2018-05-10,27.78,112.89,,,,,12.18,,,,30809.22,12233.96,12173.0,30680.0,
2018-05-11,28.08,113.89,,,,,12.4,,,,31122.06,12345.3,12329.0,31094.0,
2018-05-14,28.53,115.99,,,,,12.74,,,,31541.08,12544.55,12496.0,31456.0,
2018-05-15,28.23,115.09,,,,,12.48,,,,31152.03,12440.75,12356.0,30990.0,
2018-05-16,28.13,114.89,,,,,12.42,,,,31110.2,12440.12,12332.0,30934.0,
2018-05-17,28.03,113.79,,,,,12.34,,,,30942.15,12278.43,12256.0,30880.0,
2018-05-18,28.13,114.39,,,,,12.42,,,,31047.91,12355.13,12283.0,30896.0,
2018-05-21,28.38,114.49,,,,,12.58,,,,31234.35,12349.61,12325.0,31226.0,
2018-05-23,27.78,111.79,,,,,12.14,,,,30665.64,12090.79,12037.0,30545.0,
2018-05-24,27.88,112.39,,,,,12.2,,,,30760.41,12152.62,12101.0,30699.0,
2018-05-25,27.83,111.89,,,,,12.1,,,,30588.04,12047.75,12080.0,30644.0,
2018-05-28,27.98,112.49,,,,,12.28,,,,30792.26,12115.17,12086.0,30760.0,
2018-05-29,27.68,110.89,,,,,12.0,,,,30484.58,11959.08,11941.0,30424.0,
2018-05-30,27.18,109.09,,,,,11.66,,,,30056.79,11769.16,11761.0,30055.0,
2018-05-31,27.73,110.99,,,,,12.02,,,,30468.56,11978.3,11930.0,30497.0,
2018-06-01,27.73,111.49,,,,,12.04,,,,30492.91,12020.09,11962.0,30395.0,
2018-06-04,28.18,113.59,,,,,12.42,,,,30997.98,12249.58,12152.0,30899.0,
2018-06-05,28.28,113.99,,,,,12.5,,,,31093.45,12259.32,12199.0,31063.0,
2018-06-06,28.48,114.19,,,,,12.62,,,,31259.1,12283.58,12207.0,31201.0,
2018-06-07,28.73,115.79,,,,,12.9,,,,31512.63,12407.8,12397.0,31535.0,
2018-06-08,28.13,113.29,,,,,12.38,,,,30958.21,12165.79,12101.0,30840.0,
2018-06-11,28.33,113.49,,,,,12.5,,,,31063.7,12172.03,12152.0,31043.0,
2018-06-12,28.38,113.49,,,,,12.54,,,,31103.06,12206.57,12146.0,31042.0,
2018-06-13,27.98,112.29,,,,,12.24,,,,30725.15,12035.63,12031.0,30743.0,
2018-06-14,27.73,111.39,,,,,12.04,,,,30440.17,11950.7,11926.0,30412.0,
2018-06-15,27.53,110.59,,,,,11.88,,,,30309.49,11870.18,11853.0,30259.0,
2018-06-19,26.78,106.89,,,,,11.24,,,,29468.15,11492.77,11465.0,29371.0,
2018-06-20,27.03,106.99,,,,,11.46,,,,29696.17,11505.74,11480.0,29665.0,
2018-06-21,26.53,105.49,,,,,11.1,,,,29296.05,11364.66,11367.0,29296.0,
2018-06-22,26.63,105.29,,,,,11.18,,,,29338.7,11339.87,11340.0,29335.0,
2018-06-25,26.28,103.99,,,,,10.88,,,,28961.39,11208.9,11196.0,28953.0,
2018-06-26,26.18,103.09,,,,,10.8,,,,28881.4,11118.89,11160.0,28945.0,
2018-06-27,25.63,100.69,,,,,10.38,,,,28356.26,10879.17,10897.0,28372.0,
2018-06-28,25.78,101.09,,,,,10.52,,,,28497.32,10868.45,10859.0,28401.0,
2018-06-29,26.23,102.39,,,,,10.86,,,,28955.11,11073.0,10871.0,28726.0,
2018-07-03,25.88,100.79,,,,,10.58,,,,28545.57,10872.2,10701.0,28317.0,
2018-07-04,25.53,99.49,,,,,10.3,,,,28241.67,10712.64,10576.0,28046.0,
2018-07-05,25.58,99.39,,,,,10.32,,,,28182.09,10608.06,10625.0,28197.0,
2018-07-06,25.68,99.39,,,,,10.44,,,,28315.62,10622.62,10568.0,28220.0,
2018-07-09,26.23,101.49,,,,,10.84,,,,28688.5,10768.35,10793.0,28725.0,
2018-07-10,26.18,101.89,,,,,10.82,,,,28682.25,10824.97,10797.0,28653.0,
2018-07-11,25.78,100.39,,,,,10.48,,,,28311.69,10658.26,10672.0,28288.0,
2018-07-12,25.98,101.39,,,,,10.68,,,,28480.83,10752.86,10748.0,28487.0,
2018-07-13,26.03,101.19,,,,,10.64,,,,28525.44,10746.45,10763.0,28558.0,
2018-07-16,26.03,100.69,,,,,10.68,,,,28539.66,10704.26,10699.0,28510.0,
2018-07-17,25.73,99.79,,,,,10.4,,,,28181.68,10591.72,10608.0,28194.0,
2018-07-18,25.58,99.49,,,,,10.36,,,,28117.42,10578.46,10570.0,28077.0,
2018-07-19,25.48,99.19,,,,,10.24,,,,28010.86,10523.24,10548.0,28039.0,
2018-07-20,25.73,100.59,,,,,10.44,,,,28224.48,10682.64,10700.0,28224.0,
2018-07-23,25.78,101.39,,,,,10.44,,,,28256.12,10731.36,10717.0,28209.0,
2018-07-24,26.18,103.49,,,,,10.76,,,,28662.57,10973.92,10964.0,28643.0,
2018-07-25,26.48,104.49,,,,,10.96,,,,28920.9,11074.16,11069.0,28909.0,
2018-07-26,26.23,103.99,,,,,10.84,,,,28781.14,11021.35,11010.0,28743.0,
2018-07-27,26.23,104.19,,,,,10.84,,,,28804.28,11047.42,11027.0,28729.0,
2018-07-30,26.18,104.29,,,,,10.76,,,,28733.13,11046.32,11009.0,28644.0,
2018-07-31,26.08,103.99,,,,,10.68,,,,28583.01,11024.73,11005.0,28433.0,
2018-08-01,25.78,103.39,,,,,10.46,,,,28340.74,10973.04,10986.0,28295.0,
2018-08-02,25.18,101.09,,,,,10.0,,,,27714.56,10733.19,10710.0,27605.0,
2018-08-03,25.13,100.69,,,,,9.98,,,,27676.32,10693.79,10711.0,27613.0,
2018-08-06,25.33,100.69,,,,,10.08,,,,27819.56,10701.96,10696.0,27728.0,
2018-08-07,25.73,102.29,,,,,10.4,,,,28248.88,10866.1,10867.0,28204.0,
2018-08-08,25.83,102.59,,,,,10.44,,,,28359.14,10901.18,10882.0,28234.0,
2018-08-09,26.08,103.79,,,,,10.64,,,,28607.3,11019.93,11015.0,28531.0,
2018-08-10,25.78,103.19,,,,,10.42,,,,28366.62,10943.08,10942.0,28213.0,
2018-08-13,25.43,101.49,,,,,10.16,,,,27936.57,10766.51,10769.0,27867.0,
2018-08-14,25.28,101.19,,,,,10.04,,,,27752.93,10744.31,10721.0,27637.0,
2018-08-15,24.78,99.09,,,,,9.69,,,,27323.59,10535.14,10518.0,27231.0,
2018-08-16,24.68,98.59,,,,,9.55,,,,27100.06,10479.68,10481.0,27044.0,
2018-08-17,24.73,98.79,,,,,9.62,,,,27213.41,10513.83,10492.0,27136.0,
2018-08-20,25.13,99.89,,,,,9.91,,,,27598.02,10632.36,10616.0,27519.0,
2018-08-21,25.28,100.99,,,,,10.02,,,,27752.79,10737.63,10705.0,27627.0,
2018-08-22,25.43,102.09,,,,,10.16,,,,27927.58,10850.17,10830.0,27855.0,
2018-08-23,25.23,101.79,,,,,10.04,,,,27790.46,10814.6,10799.0,27687.0,
2018-08-24,25.18,101.69,,,,,9.98,,,,27671.87,10779.71,10764.0,27595.0,
2018-08-27,25.83,104.19,,,,,10.42,,,,28271.27,11049.13,11047.0,28252.0,
2018-08-28,25.93,104.59,,,,,10.46,,,,28351.62,11097.59,11075.0,28292.0,
2018-08-29,25.98,104.39,,,,,10.52,,,,28416.44,11083.06,11050.0,28345.0,
2018-08-30,25.73,103.59,,,,,10.36,,,,28164.05,10967.61,11013.0,28239.0,
2018-08-31,25.43,102.59,,,,,10.12,,,,27888.55,10875.58,10845.0,27765.0,
2018-09-03,25.33,102.19,,,,,10.04,,,,27712.54,10813.57,10807.0,27645.0,
2018-09-04,25.63,102.69,,,,,10.22,,,,27973.34,10890.63,10860.0,27882.0,
2018-09-05,24.83,100.49,,,,,9.69,,,,27243.85,10645.7,10612.0,27104.0,
2018-09-06,24.68,99.99,,,,,9.52,,,,26974.82,10578.58,10611.0,26986.0,
2018-09-07,24.58,99.49,,,,,9.51,,,,26973.47,10559.54,10533.0,26835.0,
2018-09-10,24.33,98.39,,,,,9.27,,,,26613.42,10433.62,10447.0,26631.0,
2018-09-11,24.08,97.49,,,,,9.11,,,,26422.55,10333.16,10306.0,26305.0,
2018-09-12,24.08,96.49,,,,,9.11,,,,26345.04,10238.77,10248.0,26341.0,
2018-09-13,24.68,99.09,,,,,9.57,,,,27014.49,10503.01,10487.0,26987.0,
2018-09-14,24.93,99.69,,,,,9.76,,,,27286.41,10575.17,10564.0,27255.0,
2018-09-17,24.58,98.79,,,,,9.49,,,,26932.85,10462.09,10456.0,26891.0,
2018-09-18,24.73,99.39,,,,,9.62,,,,27084.66,10556.98,10548.0,27041.0,
2018-09-19,25.03,101.29,,,,,9.84,,,,27407.37,10741.69,10753.0,27411.0,
2018-09-20,25.13,101.89,,,,,9.87,,,,27477.67,10792.59,10798.0,27459.0,
2018-09-21,25.63,104.39,,,,,10.22,,,,27953.58,11027.13,11035.0,27940.0,
2018-09-24,25.13,102.49,,,,,9.88,,,,27499.39,10827.52,10822.0,27465.0,
2018-09-26,25.48,103.89,,,,,10.14,,,,27816.87,10985.6,10988.0,27818.0,
2018-09-27,25.38,103.29,,,,,10.02,,,,27715.67,10938.97,10957.0,27742.0,
2018-09-28,25.43,104.09,,,,,10.06,,,,27788.52,11017.87,11064.0,27877.0,
2018-10-02,24.78,101.69,,,,,9.56,,,,27126.38,10754.56,10717.0,26994.0,
2018-10-03,24.73,101.79,,,,,9.59,,,,27091.26,10786.17,10785.0,27057.0,
2018-10-04,24.33,99.69,,,,,9.23,,,,26623.87,10547.64,10548.0,26563.0,
2018-10-05,24.28,99.39,,,,,9.21,,,,26572.57,10530.32,10509.0,26459.0,
2018-10-08,23.93,98.39,,,,,8.96,,,,26202.57,10393.29,10410.0,26147.0,
2018-10-09,23.88,98.29,,,,,8.95,,,,26172.91,10420.62,10406.0,26060.0,
2018-10-10,23.93,98.59,,,,,8.98,,,,26193.07,10442.71,10466.0,26165.0,
2018-10-11,22.93,94.99,,,,,8.3,,,,25266.37,10092.52,10094.0,25187.0,
2018-10-12,23.48,96.79,,,,,8.66,,,,25801.49,10299.09,10265.0,25690.0,
2018-10-15,23.13,95.59,,,,,8.38,,,,25445.06,10144.34,10144.0,25343.0,
2018-10-16,23.18,95.79,,,,,8.41,,,,25462.26,10198.33,10181.0,25387.0,
2018-10-18,23.13,95.49,,,,,8.39,,,,25454.55,10136.76,10129.0,25407.0,
2018-10-19,23.28,96.19,,,,,8.51,,,,25561.4,10222.18,10200.0,25457.0,
2018-10-22,23.88,98.89,,,,,8.93,,,,26153.15,10490.67,10492.0,26132.0,
2018-10-23,23.08,96.59,,,,,8.33,,,,25346.55,10234.9,10233.0,25336.0,
2018-10-24,23.03,96.29,,,,,8.29,,,,25249.78,10226.41,10219.0,25212.0,
2018-10-25,22.78,95.79,,,,,8.11,,,,24994.46,10176.56,10150.0,24896.0,
2018-10-26,22.43,94.49,,,,,7.91,,,,24717.63,10058.63,10049.0,24657.0,
2018-10-29,22.58,94.29,,,,,8.02,,,,24812.04,10012.63,9979.0,24765.0,
2018-10-30,22.38,94.19,,,,,7.86,,,,24585.53,9998.95,10029.0,24722.0,
2018-10-31,22.62,95.29,,,,,8.07,,,,24979.69,10138.63,10135.0,24911.0,
2018-11-01,23.07,96.69,,,,,8.34,,,,25416.0,10279.32,10276.0,25342.0,
2018-11-02,24.17,100.79,,,,,9.1,,,,26486.35,10687.77,10727.0,26493.0,
2018-11-05,23.62,99.29,,,,,8.67,,,,25934.39,10544.92,10543.0,25897.0,
2018-11-06,23.82,100.29,,,,,8.82,,,,26120.96,10632.64,10611.0,26036.0,
2018-11-07,23.87,100.39,,,,,8.79,,,,26147.69,10641.48,10670.0,26161.0,
2018-11-08,23.97,100.89,,,,,8.91,,,,26227.72,10703.59,10723.0,26224.0,
2018-11-09,23.32,98.59,,,,,8.46,,,,25601.92,10431.46,10392.0,25462.0,
2018-11-12,23.37,98.49,,,,,8.49,,,,25633.18,10440.34,10420.0,25551.0,
2018-11-13,23.57,98.69,,,,,8.6,,,,25792.87,10478.71,10504.0,25837.0,
2018-11-14,23.42,97.99,,,,,8.48,,,,25654.43,10405.16,10368.0,25554.0,
2018-11-15,23.87,99.39,,,,,8.8,,,,26103.34,10555.49,10549.0,26047.0,
2018-11-16,23.87,99.79,,,,,8.81,,,,26183.53,10583.77,10583.0,26115.0,
2018-11-19,24.02,100.09,,,,,8.95,,,,26372.0,10631.66,10614.0,26290.0,
2018-11-20,23.62,98.69,,,,,8.62,,,,25840.34,10466.11,10459.0,25794.0,
2018-11-21,23.72,98.89,,,,,8.72,,,,25971.47,10486.07,10466.0,25903.0,
2018-11-22,23.77,98.39,,,,,8.72,,,,26019.41,10446.43,10429.0,25931.0,
2018-11-23,23.72,97.89,,,,,8.66,,,,25927.68,10388.53,10385.0,25895.0,
2018-11-26,24.12,99.19,,,,,8.98,,,,26376.18,10521.53,10559.0,26402.0,
2018-11-27,24.02,98.99,,,,,8.93,,,,26331.96,10515.3,10477.0,26256.0,
2018-11-28,24.37,100.19,,,,,9.19,,,,26682.56,10634.71,10610.0,26612.0,
2018-11-29,24.22,99.89,,,,,9.03,,,,26451.03,10584.93,10625.0,26590.0,
2018-11-30,24.27,100.09,,,,,9.13,,,,26506.75,10621.74,10633.0,26531.0,
2018-12-03,24.97,102.59,,,,,9.55,,,,27182.04,10882.16,10943.0,27284.0,
2018-12-04,25.02,103.19,,,,,9.58,,,,27260.44,10907.54,10915.0,27271.0,
2018-12-05,24.57,101.49,,,,,9.3,,,,26819.68,10756.95,10742.0,26765.0,
2018-12-06,23.92,98.89,,,,,8.83,,,,26156.38,10480.72,10477.0,26160.0,
2018-12-07,23.77,97.79,,,,,8.75,,,,26063.76,10369.4,10417.0,26075.0,
2018-12-10,23.57,96.89,,,,,8.52,,,,25752.38,10273.2,10270.0,25704.0,
2018-12-11,23.52,96.29,,,,,8.54,,,,25771.67,10245.01,10244.0,25715.0,
2018-12-12,24.07,98.09,,,,,8.84,,,,26186.71,10417.16,10436.0,26238.0,
2018-12-13,24.37,99.59,,,,,9.07,,,,26524.35,10556.85,10578.0,26529.0,
2018-12-14,23.87,97.69,,,,,8.74,,,,26094.79,10359.43,10360.0,26040.0,
2018-12-17,23.92,97.59,,,,,8.79,,,,26087.98,10351.81,10353.0,26077.0,
2018-12-18,23.57,96.39,,,,,8.61,,,,25814.25,10230.52,10237.0,25820.0,
2018-12-19,23.62,95.89,,,,,8.61,,,,25865.39,10195.59,10223.0,25923.0,
2018-12-20,23.42,94.79,,,,,8.44,,,,25623.53,10090.75,10059.0,25534.0,
2018-12-21,23.52,94.99,,,,,8.54,,,,25753.42,10100.95,10064.0,25657.0,
2018-12-24,23.42,94.49,,,,,8.43,,,,25651.38,10062.94,10057.0,25626.0,
2018-12-27,23.17,93.79,,,,,8.3,,,,25478.88,9991.06,9992.0,25394.0,
2018-12-28,23.22,93.79,,,,,8.32,,,,25504.2,9992.22,10002.0,25504.0,
2018-12-31,23.62,94.99,,,,,8.58,,,,25845.7,10124.75,10102.0,25854.0,
2019-01-02,22.82,92.09,,,,,8.05,,,,25130.35,9833.69,9806.0,24975.0,
2019-01-03,22.82,92.19,,,,,8.01,,,,25064.36,9835.45,9836.0,25057.0,
2019-01-04,23.37,93.89,,,,,8.37,,,,25626.03,10029.65,10008.0,25601.0,
2019-01-07,23.62,94.89,,,,,8.54,,,,25835.7,10123.85,10131.0,25865.0,
2019-01-08,23.57,94.99,,,,,8.55,,,,25875.45,10133.74,10142.0,25903.0,
2019-01-09,24.22,97.19,,,,,8.95,,,,26462.32,10358.21,10375.0,26515.0,
2019-01-10,24.32,97.59,,,,,8.98,,,,26521.43,10394.59,10370.0,26470.0,
2019-01-11,24.37,98.19,,,,,9.08,,,,26667.27,10454.95,10457.0,26696.0,
2019-01-14,24.02,96.69,,,,,8.81,,,,26298.33,10292.44,10298.0,26302.0,
2019-01-15,24.57,98.69,,,,,9.17,,,,26830.29,10502.62,10475.0,26752.0,
2019-01-16,24.67,99.39,,,,,9.24,,,,26902.1,10555.52,10557.0,26905.0,
2019-01-17,24.57,98.99,,,,,9.13,,,,26755.63,10512.15,10517.0,26769.0,
2019-01-18,24.82,100.09,,,,,9.36,,,,27090.81,10636.97,10646.0,27100.0,
2019-01-21,24.92,100.89,,,,,9.43,,,,27196.54,10713.05,10723.0,27240.0,
2019-01-22,24.72,99.79,,,,,9.26,,,,27005.45,10613.48,10612.0,27003.0,
2019-01-23,24.77,99.99,,,,,9.3,,,,27008.2,10631.03,10631.0,26985.0,
2019-01-24,24.87,100.69,,,,,9.38,,,,27120.98,10691.0,10678.0,27096.0,
2019-01-25,25.37,102.49,,,,,9.7,,,,27569.19,10873.67,10886.0,27602.0,
2019-01-28,25.32,102.59,,,,,9.69,,,,27576.96,10882.5,10870.0,27557.0,
2019-01-29,25.27,102.49,,,,,9.66,,,,27531.68,10867.42,10880.0,27566.0,
2019-01-30,25.37,102.49,,,,,9.73,,,,27642.85,10897.13,10864.0,27552.0,
2019-01-31,25.72,104.19,,,,,9.97,,,,27942.47,11035.73,11101.0,28055.0,
2019-02-01,25.67,104.29,,,,,9.92,,,,27930.74,11063.94,11060.0,27862.0,
2019-02-04,25.72,104.09,,,,,9.95,,,,27990.21,11036.42,10993.0,27826.0,
2019-02-08,25.72,103.39,,,,,9.95,,,,27946.32,10956.58,10974.0,27951.0,
2019-02-11,25.92,103.99,,,,,10.08,,,,28143.84,11016.93,11041.0,28130.0,
2019-02-12,25.97,104.29,,,,,10.12,,,,28171.33,11044.65,11050.0,28123.0,
2019-02-13,26.27,105.79,,,,,10.36,,,,28497.59,11199.1,11189.0,28400.0,
2019-02-14,26.22,105.39,,,,,10.3,,,,28432.05,11170.35,11155.0,28339.0,
2019-02-15,25.67,103.29,,,,,9.88,,,,27900.84,10937.33,10953.0,27867.0,
2019-02-18,26.17,105.39,,,,,10.22,,,,28347.01,11149.02,11169.0,28334.0,
2019-02-19,26.07,104.99,,,,,10.16,,,,28228.13,11116.92,11100.0,28155.0,
2019-02-20,26.32,106.19,,,,,10.32,,,,28514.05,11229.43,11244.0,28510.0,
2019-02-21,26.47,106.89,,,,,10.46,,,,28629.92,11305.98,11311.0,28655.0,
2019-02-22,26.67,107.89,,,,,10.62,,,,28816.3,11427.29,11425.0,28806.0,
2019-02-25,26.82,110.09,,,,,10.7,,,,28959.3,11631.03,11595.0,28890.0,
2019-02-26,26.62,109.49,,,,,10.58,,,,28772.06,11543.95,11534.0,28727.0,
2019-02-27,26.62,108.39,,,,,10.52,,,,28757.44,11457.27,11537.0,28864.0,
2019-02-28,26.47,107.79,,,,,10.44,,,,28633.18,11367.45,11410.0,28666.0,
2019-03-01,26.67,108.79,,,,,10.6,,,,28812.17,11506.94,11490.0,28730.0,
2019-03-04,26.77,109.59,,,,,10.68,,,,28959.59,11575.53,11575.0,28885.0,
2019-03-05,26.82,109.49,,,,,10.66,,,,28961.6,11582.61,11568.0,28890.0,
2019-03-06,26.87,109.99,,,,,10.72,,,,29037.6,11592.03,11596.0,29029.0,
2019-03-07,26.57,108.39,,,,,10.56,,,,28779.45,11460.08,11446.0,28723.0,
2019-03-08,26.07,105.69,,,,,10.14,,,,28228.42,11156.82,11189.0,28236.0,
2019-03-11,26.37,106.89,,,,,10.36,,,,28503.3,11276.91,11276.0,28485.0,
2019-03-12,26.87,108.49,,,,,10.7,,,,28920.87,11466.14,11463.0,28905.0,
2019-03-13,26.67,107.99,,,,,10.58,,,,28807.45,11405.82,11409.0,28817.0,
2019-03-14,26.77,108.19,,,,,10.62,,,,28851.39,11447.27,11463.0,28898.0,
2019-03-15,26.97,109.29,,,,,10.78,,,,29012.26,11508.17,11527.0,29046.0,
2019-03-18,27.27,110.69,,,,,11.04,,,,29409.01,11674.83,11668.0,29385.0,
2019-03-19,27.37,110.59,,,,,11.06,,,,29466.28,11686.66,11691.0,29494.0,
2019-03-20,27.22,110.19,,,,,11.0,,,,29320.97,11624.98,11630.0,29326.0,
2019-03-21,26.97,109.29,,,,,10.76,,,,29071.56,11544.09,11564.0,29117.0,
2019-03-22,26.97,108.99,,,,,10.76,,,,29113.36,11517.48,11515.0,29085.0,
2019-03-25,26.42,106.09,,,,,10.34,,,,28523.35,11232.07,11237.0,28519.0,
2019-03-26,26.42,105.99,,,,,10.34,,,,28566.91,11231.73,11231.0,28540.0,
2019-03-27,26.67,106.99,,,,,10.54,,,,28728.25,11305.36,11277.0,28685.0,
2019-03-28,26.62,106.69,,,,,10.46,,,,28775.21,11294.81,11281.0,28719.0,
2019-03-29,26.97,107.59,,,,,10.76,,,,29051.36,11379.62,11374.0,29077.0,
2019-04-01,27.47,109.39,,,,,11.12,,,,29562.02,11557.63,11567.0,29586.0,
2019-04-02,27.52,109.39,,,,,11.16,,,,29624.67,11546.66,11595.0,29739.0,
2019-04-03,27.82,110.89,,,,,11.44,,,,29986.39,11705.16,11707.0,29963.0,
2019-04-04,27.87,110.69,,,,,11.42,,,,29936.32,11692.37,11708.0,30003.0,
2019-04-08,27.97,111.69,,,,,11.48,,,,30077.15,11793.65,11815.0,30127.0,
2019-04-09,28.07,111.99,,,,,11.56,,,,30157.49,11815.0,11826.0,30204.0,
2019-04-10,28.02,111.59,,,,,11.52,,,,30119.56,11764.0,11772.0,30121.0,
2019-04-11,27.72,109.99,,,,,11.28,,,,29839.45,11618.04,11609.0,29821.0,
2019-04-12,27.77,110.49,,,,,11.28,,,,29909.76,11659.84,11675.0,29950.0,
2019-04-15,27.67,110.39,,,,,11.28,,,,29810.72,11631.86,11653.0,29825.0,
2019-04-16,28.02,111.79,,,,,11.5,,,,30129.87,11821.18,11820.0,30124.0,
2019-04-17,28.02,112.19,,,,,11.5,,,,30124.68,11848.98,11869.0,30157.0,
2019-04-18,27.82,111.39,,,,,11.32,,,,29963.26,11768.63,11761.0,29940.0,
2019-04-23,27.82,110.99,,,,,11.32,,,,29963.24,11731.02,11728.0,29950.0,
2019-04-24,27.67,110.39,,,,,11.22,,,,29805.83,11663.78,11651.0,29760.0,
2019-04-25,27.47,108.79,,,,,11.04,,,,29549.8,11502.04,11487.0,29516.0,
2019-04-26,27.47,108.69,,,,,11.08,,,,29605.01,11510.87,11508.0,29578.0,
2019-04-29,27.82,109.99,,,,,11.32,,,,29892.81,11638.18,11603.0,29818.0,
2019-04-30,27.57,109.39,,,,,11.14,,,,29699.11,11542.25,11469.0,29467.0,
2019-05-02,27.82,109.19,,,,,11.32,,,,29944.18,11556.72,11465.0,29658.0,
2019-05-03,27.97,109.49,,,,,11.44,,,,30081.55,11575.05,11521.0,29863.0,
2019-05-06,27.12,106.09,,,,,10.76,,,,29209.82,11233.66,11158.0,28970.0,
2019-05-07,27.22,106.29,,,,,10.88,,,,29363.02,11261.05,11174.0,29106.0,
2019-05-08,26.87,104.69,,,,,10.6,,,,29003.2,11097.37,11052.0,28793.0,
2019-05-09,26.22,102.19,,,,,10.12,,,,28311.07,10845.06,10767.0,28024.0,
2019-05-10,26.42,102.99,,,,,10.3,,,,28550.24,10931.05,10866.0,28327.0,
2019-05-14,26.02,101.59,,,,,9.97,,,,28122.02,10764.02,10696.0,27854.0,
2019-05-15,26.12,102.09,,,,,10.06,,,,28268.71,10804.14,10760.0,28063.0,
2019-05-16,26.17,102.19,,,,,10.1,,,,28275.07,10811.62,10756.0,28087.0,
2019-05-17,25.92,100.79,,,,,9.86,,,,27946.46,10688.75,10629.0,27730.0,
2019-05-20,25.77,100.09,,,,,9.78,,,,27787.61,10633.42,10575.0,27622.0,
2019-05-21,25.72,100.09,,,,,9.72,,,,27657.24,10634.62,10552.0,27553.0,
2019-05-22,25.67,99.69,,,,,9.74,,,,27705.94,10604.55,10541.0,27608.0,
2019-05-23,25.37,98.39,,,,,9.49,,,,27267.13,10401.11,10395.0,27227.0,
2019-05-24,25.47,98.69,,,,,9.57,,,,27353.93,10445.54,10409.0,27307.0,
2019-05-27,25.37,98.49,,,,,9.53,,,,27288.09,10402.76,10386.0,27226.0,
2019-05-28,25.47,98.79,,,,,9.58,,7.14,,27390.81,10416.55,10433.0,27323.0,
2019-05-29,25.37,98.49,,,,,9.48,,7.22,,27235.71,10390.45,10401.0,27228.0,
2019-05-30,25.27,98.99,,,,,9.4,,7.27,,27114.88,10450.09,10430.0,27100.0,
2019-05-31,25.07,98.39,,,,,9.23,,7.4,,26901.09,10387.17,10247.0,26717.0,
2019-06-03,25.02,98.79,,,,,9.23,,7.41,,26893.86,10430.64,10307.0,26711.0,
2019-06-04,24.92,98.29,,,,,9.16,,7.46,,26761.52,10341.12,10244.0,26608.0,
2019-06-05,25.12,98.29,,,,,9.27,,7.37,,26895.44,10345.05,10259.0,26811.0,
2019-06-06,25.12,98.09,,,,,9.32,,7.34,,26965.28,10334.32,10231.0,26848.0,
2019-06-10,25.77,100.19,,,,,9.77,,6.97,,27578.64,10526.92,10421.0,27469.0,
2019-06-11,25.97,101.19,,,,,9.9,,6.89,,27789.34,10620.13,10535.0,27688.0,
2019-06-12,25.52,99.99,,,,,9.53,,7.14,,27308.46,10494.78,10387.0,27122.0,
2019-06-13,25.52,99.69,,,,,9.53,,7.13,,27294.71,10472.44,10381.0,27153.0,
2019-06-14,25.32,99.29,,,,,9.41,,7.23,,27118.35,10419.87,10351.0,27043.0,
2019-06-17,25.47,99.59,,,,,9.53,,7.13,,27227.16,10428.52,10372.0,27147.0,
2019-06-18,25.67,100.09,,,,,9.71,,7.0,,27498.77,10507.65,10454.0,27442.0,
2019-06-19,26.37,102.59,,,,,10.2,,6.64,,28202.14,10764.7,10696.0,28146.0,
2019-06-20,26.82,104.39,,,,,10.46,,6.47,,28550.43,10922.39,10873.0,28515.0,
2019-06-21,26.72,104.49,,,,,10.4,,6.51,,28473.71,10921.47,10869.0,28422.0,
